scorer,contaminant,n,fraction,n_contaminating,repeats,im_size,detect,detect_lo,detect_hi,KS_mean
pixel_std,dtd,500,0.0,0,500,256,0.072,0.05245772605354006,0.09806894740891321,0.054328
pixel_std,dtd,500,0.005,2,500,256,0.044,0.029233737680341678,0.06571991441984218,0.053424000000000006
pixel_std,dtd,500,0.01,5,500,256,0.048,0.03246497509125218,0.07042768006068446,0.054116000000000004
pixel_std,dtd,500,0.02,10,500,256,0.064,0.045695733565557124,0.08895293379339062,0.05463200000000001
pixel_std,dtd,500,0.05,25,500,256,0.054,0.03737409848513375,0.07742706124443205,0.054768
pixel_std,dtd,500,0.1,50,500,256,0.078,0.057581071819524224,0.10485410622055823,0.05575600000000001
pixel_std,dtd,500,0.2,100,500,256,0.102,0.07843397139617729,0.1316352249544218,0.06017600000000001
pixel_std,dtd,500,0.5,250,500,256,0.446,0.4030056150135332,0.4898178437878044,0.083124
pixel_std,dtd,500,1.0,500,500,256,0.986,0.9713865738597492,0.9932022969282127,0.13747199999999998
pixel_std,dtd,1000,0.0,0,500,256,0.044,0.029233737680341678,0.06571991441984218,0.03809400000000001
pixel_std,dtd,1000,0.005,5,500,256,0.048,0.03246497509125218,0.07042768006068446,0.038840000000000006
pixel_std,dtd,1000,0.01,10,500,256,0.036,0.022890872735181415,0.05618477326149691,0.037608
pixel_std,dtd,1000,0.02,20,500,256,0.042,0.027632099334746148,0.06335205123956134,0.038372
pixel_std,dtd,1000,0.05,50,500,256,0.066,0.04737823802541255,0.09123993085941157,0.03939
pixel_std,dtd,1000,0.1,100,500,256,0.058,0.040683464783922846,0.08205669799739573,0.04021400000000001
pixel_std,dtd,1000,0.2,200,500,256,0.162,0.13230129007093688,0.19685295205595382,0.04688600000000001
pixel_std,dtd,1000,0.5,500,500,256,0.81,0.7732995724391238,0.8419731640717161,0.075018
pixel_std,dtd,1000,1.0,1000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.130132
pixel_std,dtd,2000,0.0,0,500,256,0.036,0.022890872735181415,0.05618477326149691,0.026372
pixel_std,dtd,2000,0.005,10,500,256,0.058,0.040683464783922846,0.08205669799739573,0.02729
pixel_std,dtd,2000,0.01,20,500,256,0.042,0.027632099334746148,0.06335205123956134,0.027356000000000002
pixel_std,dtd,2000,0.02,40,500,256,0.046,0.030844883399787512,0.06807827022627275,0.027181
pixel_std,dtd,2000,0.05,100,500,256,0.06,0.042348086000950205,0.08436157830624476,0.028029000000000002
pixel_std,dtd,2000,0.1,200,500,256,0.12,0.09437448030757052,0.15142022977591602,0.031059
pixel_std,dtd,2000,0.2,400,500,256,0.304,0.2653013836201453,0.3456874668439688,0.037706
pixel_std,dtd,2000,0.5,1000,500,256,0.996,0.9855339859585811,0.9989023924587627,0.069119
pixel_std,dtd,2000,1.0,2000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.12499500000000002
pixel_std,dtd,4000,0.0,0,500,256,0.042,0.027632099334746148,0.06335205123956134,0.018586
pixel_std,dtd,4000,0.005,20,500,256,0.044,0.029233737680341678,0.06571991441984218,0.0184845
pixel_std,dtd,4000,0.01,40,500,256,0.04,0.026040593951356387,0.06097405509707471,0.018701
pixel_std,dtd,4000,0.02,80,500,256,0.036,0.022890872735181415,0.05618477326149691,0.018932499999999998
pixel_std,dtd,4000,0.05,200,500,256,0.06,0.042348086000950205,0.08436157830624476,0.0204245
pixel_std,dtd,4000,0.1,400,500,256,0.184,0.15248894558374934,0.2203298133277816,0.0242255
pixel_std,dtd,4000,0.2,800,500,256,0.61,0.566563167828306,0.6517594160948953,0.033208
pixel_std,dtd,4000,0.5,2000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.066126
pixel_std,dtd,4000,1.0,4000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.12214799999999999
pixel_std,imagenet64,100,0.0,0,500,256,0.024,0.013781177149521824,0.04147745969189818,0.11674000000000001
pixel_std,imagenet64,100,0.005,0,500,256,0.054,0.03737409848513375,0.07742706124443205,0.12040000000000001
pixel_std,imagenet64,100,0.01,1,500,256,0.042,0.027632099334746148,0.06335205123956134,0.1182
pixel_std,imagenet64,100,0.02,2,500,256,0.022,0.01232788016714588,0.03896125514839773,0.11878000000000001
pixel_std,imagenet64,100,0.05,5,500,256,0.034,0.02133433944461342,0.053771805026188516,0.11832
pixel_std,imagenet64,100,0.1,10,500,256,0.044,0.029233737680341678,0.06571991441984218,0.12078000000000001
pixel_std,imagenet64,100,0.2,20,500,256,0.034,0.02133433944461342,0.053771805026188516,0.1167
pixel_std,imagenet64,100,0.5,50,500,256,0.064,0.045695733565557124,0.08895293379339062,0.12644000000000002
pixel_std,imagenet64,100,1.0,100,500,256,0.24,0.20463724941868827,0.2793275522173815,0.16015999999999997
pixel_std,imagenet64,250,0.0,0,500,256,0.034,0.02133433944461342,0.053771805026188516,0.074968
pixel_std,imagenet64,250,0.005,1,500,256,0.056,0.03902536261505807,0.07974529864038413,0.07764000000000001
pixel_std,imagenet64,250,0.01,2,500,256,0.024,0.013781177149521824,0.04147745969189818,0.07348
pixel_std,imagenet64,250,0.02,5,500,256,0.052,0.03573001990962654,0.07510163829406287,0.07661600000000002
pixel_std,imagenet64,250,0.05,12,500,256,0.048,0.03246497509125218,0.07042768006068446,0.077232
pixel_std,imagenet64,250,0.1,25,500,256,0.036,0.022890872735181415,0.05618477326149691,0.075848
pixel_std,imagenet64,250,0.2,50,500,256,0.05,0.03409350665098192,0.07276865002683111,0.076656
pixel_std,imagenet64,250,0.5,125,500,256,0.14,0.11232220101564047,0.17316752432660995,0.089936
pixel_std,imagenet64,250,1.0,250,500,256,0.562,0.5182021184950548,0.6048524288071132,0.12896800000000003
pixel_std,imagenet64,500,0.0,0,500,256,0.052,0.03573001990962654,0.07510163829406287,0.05376400000000001
pixel_std,imagenet64,500,0.005,2,500,256,0.048,0.03246497509125218,0.07042768006068446,0.05396000000000001
pixel_std,imagenet64,500,0.01,5,500,256,0.048,0.03246497509125218,0.07042768006068446,0.054104000000000006
pixel_std,imagenet64,500,0.02,10,500,256,0.044,0.029233737680341678,0.06571991441984218,0.053804000000000005
pixel_std,imagenet64,500,0.05,25,500,256,0.054,0.03737409848513375,0.07742706124443205,0.054200000000000005
pixel_std,imagenet64,500,0.1,50,500,256,0.05,0.03409350665098192,0.07276865002683111,0.05417600000000001
pixel_std,imagenet64,500,0.2,100,500,256,0.082,0.06101875732494105,0.10935542376689417,0.057276
pixel_std,imagenet64,500,0.5,250,500,256,0.312,0.27295226189727373,0.3539145946703459,0.075188
pixel_std,imagenet64,500,1.0,500,500,256,0.868,0.8355045607103054,0.8948837200509497,0.11371200000000002
pixel_std,imagenet64,1000,0.0,0,500,256,0.048,0.03246497509125218,0.07042768006068446,0.038218
pixel_std,imagenet64,1000,0.005,5,500,256,0.042,0.027632099334746148,0.06335205123956134,0.037914
pixel_std,imagenet64,1000,0.01,10,500,256,0.048,0.03246497509125218,0.07042768006068446,0.037998000000000004
pixel_std,imagenet64,1000,0.02,20,500,256,0.034,0.02133433944461342,0.053771805026188516,0.037992000000000005
pixel_std,imagenet64,1000,0.05,50,500,256,0.036,0.022890872735181415,0.05618477326149691,0.037164
pixel_std,imagenet64,1000,0.1,100,500,256,0.044,0.029233737680341678,0.06571991441984218,0.038546000000000004
pixel_std,imagenet64,1000,0.2,200,500,256,0.126,0.09973485690292784,0.1579683577581879,0.043278000000000004
pixel_std,imagenet64,1000,0.5,500,500,256,0.558,0.5141907226350576,0.6009248216153577,0.06371
pixel_std,imagenet64,1000,1.0,1000,500,256,0.992,0.9796126401630988,0.9968847352024922,0.10504400000000001
pixel_std,imagenet64,2000,0.0,0,500,256,0.036,0.022890872735181415,0.05618477326149691,0.026511000000000003
pixel_std,imagenet64,2000,0.005,10,500,256,0.038,0.024459922123289107,0.0585852253992656,0.026638000000000002
pixel_std,imagenet64,2000,0.01,20,500,256,0.042,0.027632099334746148,0.06335205123956134,0.026536
pixel_std,imagenet64,2000,0.02,40,500,256,0.056,0.03902536261505807,0.07974529864038413,0.026788000000000003
pixel_std,imagenet64,2000,0.05,100,500,256,0.054,0.03737409848513375,0.07742706124443205,0.027199000000000004
pixel_std,imagenet64,2000,0.1,200,500,256,0.078,0.057581071819524224,0.10485410622055823,0.028597
pixel_std,imagenet64,2000,0.2,400,500,256,0.226,0.1915091878404532,0.2646691031144819,0.034439
pixel_std,imagenet64,2000,0.5,1000,500,256,0.854,0.8203500666587293,0.882251703421391,0.057664
pixel_std,imagenet64,2000,1.0,2000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.09973699999999999
pixel_std,imagenet64,4000,0.0,0,500,256,0.042,0.027632099334746148,0.06335205123956134,0.018764499999999996
pixel_std,imagenet64,4000,0.005,20,500,256,0.044,0.029233737680341678,0.06571991441984218,0.018701500000000003
pixel_std,imagenet64,4000,0.01,40,500,256,0.02,0.010899065235569357,0.03642056855409787,0.0184195
pixel_std,imagenet64,4000,0.02,80,500,256,0.018,0.009498085051756854,0.03385204721203399,0.018052500000000003
pixel_std,imagenet64,4000,0.05,200,500,256,0.064,0.045695733565557124,0.08895293379339062,0.019198500000000004
pixel_std,imagenet64,4000,0.1,400,500,256,0.086,0.06447280005130328,0.11384038409228468,0.020967
pixel_std,imagenet64,4000,0.2,800,500,256,0.346,0.3056205162688996,0.3887278662386186,0.027379
pixel_std,imagenet64,4000,0.5,2000,500,256,0.984,0.9687485245822888,0.9918708446797967,0.052476
pixel_std,imagenet64,4000,1.0,4000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.09681450000000001
pixel_std,cifar100,100,0.0,0,500,256,0.054,0.03737409848513375,0.07742706124443205,0.11980000000000002
pixel_std,cifar100,100,0.005,0,500,256,0.038,0.024459922123289107,0.0585852253992656,0.11954000000000001
pixel_std,cifar100,100,0.01,1,500,256,0.042,0.027632099334746148,0.06335205123956134,0.11840000000000002
pixel_std,cifar100,100,0.02,2,500,256,0.028,0.01675081930862122,0.04644682058455155,0.11656000000000001
pixel_std,cifar100,100,0.05,5,500,256,0.034,0.02133433944461342,0.053771805026188516,0.11876
pixel_std,cifar100,100,0.1,10,500,256,0.026,0.0152562373229252,0.04397190104437119,0.11662
pixel_std,cifar100,100,0.2,20,500,256,0.022,0.01232788016714588,0.03896125514839773,0.11408000000000001
pixel_std,cifar100,100,0.5,50,500,256,0.04,0.026040593951356387,0.06097405509707471,0.1183
pixel_std,cifar100,100,1.0,100,500,256,0.07,0.05075944317125315,0.09579772876532376,0.12466
pixel_std,cifar100,250,0.0,0,500,256,0.036,0.022890872735181415,0.05618477326149691,0.07619200000000001
pixel_std,cifar100,250,0.005,1,500,256,0.044,0.029233737680341678,0.06571991441984218,0.07667199999999999
pixel_std,cifar100,250,0.01,2,500,256,0.048,0.03246497509125218,0.07042768006068446,0.07728800000000001
pixel_std,cifar100,250,0.02,5,500,256,0.022,0.01232788016714588,0.03896125514839773,0.073872
pixel_std,cifar100,250,0.05,12,500,256,0.046,0.030844883399787512,0.06807827022627275,0.07616
pixel_std,cifar100,250,0.1,25,500,256,0.062,0.04401893261361028,0.08666023321946106,0.076144
pixel_std,cifar100,250,0.2,50,500,256,0.03,0.018263049234083534,0.04890409218496562,0.072776
pixel_std,cifar100,250,0.5,125,500,256,0.066,0.04737823802541255,0.09123993085941157,0.078248
pixel_std,cifar100,250,1.0,250,500,256,0.138,0.11051755348949738,0.17100267032687666,0.08747200000000001
pixel_std,cifar100,500,0.0,0,500,256,0.04,0.026040593951356387,0.06097405509707471,0.052732
pixel_std,cifar100,500,0.005,2,500,256,0.048,0.03246497509125218,0.07042768006068446,0.053680000000000005
pixel_std,cifar100,500,0.01,5,500,256,0.052,0.03573001990962654,0.07510163829406287,0.054040000000000005
pixel_std,cifar100,500,0.02,10,500,256,0.034,0.02133433944461342,0.053771805026188516,0.052828
pixel_std,cifar100,500,0.05,25,500,256,0.048,0.03246497509125218,0.07042768006068446,0.053932
pixel_std,cifar100,500,0.1,50,500,256,0.056,0.03902536261505807,0.07974529864038413,0.052896000000000006
pixel_std,cifar100,500,0.2,100,500,256,0.042,0.027632099334746148,0.06335205123956134,0.05366800000000001
pixel_std,cifar100,500,0.5,250,500,256,0.106,0.08195666053446124,0.1360515388678906,0.05845600000000001
pixel_std,cifar100,500,1.0,500,500,256,0.248,0.21216358811767894,0.28767921962189635,0.070484
pixel_std,cifar100,1000,0.0,0,500,256,0.05,0.03409350665098192,0.07276865002683111,0.038060000000000004
pixel_std,cifar100,1000,0.005,5,500,256,0.028,0.01675081930862122,0.04644682058455155,0.037826000000000005
pixel_std,cifar100,1000,0.01,10,500,256,0.052,0.03573001990962654,0.07510163829406287,0.037758
pixel_std,cifar100,1000,0.02,20,500,256,0.046,0.030844883399787512,0.06807827022627275,0.03794200000000001
pixel_std,cifar100,1000,0.05,50,500,256,0.038,0.024459922123289107,0.0585852253992656,0.037498000000000004
pixel_std,cifar100,1000,0.1,100,500,256,0.054,0.03737409848513375,0.07742706124443205,0.038046
pixel_std,cifar100,1000,0.2,200,500,256,0.068,0.04906621332682857,0.09352145708387197,0.040192000000000005
pixel_std,cifar100,1000,0.5,500,500,256,0.096,0.07317313790557156,0.12498755386739835,0.042404000000000004
pixel_std,cifar100,1000,1.0,1000,500,256,0.42,0.3775085874060515,0.46371135155889304,0.057954000000000006
pixel_std,cifar100,2000,0.0,0,500,256,0.036,0.022890872735181415,0.05618477326149691,0.026256
pixel_std,cifar100,2000,0.005,10,500,256,0.038,0.024459922123289107,0.0585852253992656,0.026875
pixel_std,cifar100,2000,0.01,20,500,256,0.018,0.009498085051756854,0.03385204721203399,0.026072
pixel_std,cifar100,2000,0.02,40,500,256,0.046,0.030844883399787512,0.06807827022627275,0.026619
pixel_std,cifar100,2000,0.05,100,500,256,0.024,0.013781177149521824,0.04147745969189818,0.025796000000000003
pixel_std,cifar100,2000,0.1,200,500,256,0.042,0.027632099334746148,0.06335205123956134,0.026531000000000006
pixel_std,cifar100,2000,0.2,400,500,256,0.068,0.04906621332682857,0.09352145708387197,0.027606000000000002
pixel_std,cifar100,2000,0.5,1000,500,256,0.198,0.16543056787682525,0.23517470171584037,0.034408
pixel_std,cifar100,2000,1.0,2000,500,256,0.786,0.7479411410548613,0.819697577145462,0.05238600000000001
pixel_std,cifar100,4000,0.0,0,500,256,0.026,0.0152562373229252,0.04397190104437119,0.0186815
pixel_std,cifar100,4000,0.005,20,500,256,0.036,0.022890872735181415,0.05618477326149691,0.018715000000000002
pixel_std,cifar100,4000,0.01,40,500,256,0.03,0.018263049234083534,0.04890409218496562,0.018612000000000004
pixel_std,cifar100,4000,0.02,80,500,256,0.038,0.024459922123289107,0.0585852253992656,0.0186855
pixel_std,cifar100,4000,0.05,200,500,256,0.042,0.027632099334746148,0.06335205123956134,0.0187025
pixel_std,cifar100,4000,0.1,400,500,256,0.044,0.029233737680341678,0.06571991441984218,0.018944
pixel_std,cifar100,4000,0.2,800,500,256,0.066,0.04737823802541255,0.09123993085941157,0.019962
pixel_std,cifar100,4000,0.5,2000,500,256,0.378,0.33658005483068504,0.4212803520908554,0.02856
pixel_std,cifar100,4000,1.0,4000,500,256,0.976,0.9585225403081018,0.9862188228504781,0.04711649999999999
pixel_entropy,uniform,100,0.0,0,500,256,0.046,0.030844883399787512,0.06807827022627275,0.11744
pixel_entropy,uniform,100,0.005,0,500,256,0.05,0.03409350665098192,0.07276865002683111,0.11866
pixel_entropy,uniform,100,0.01,1,500,256,0.03,0.018263049234083534,0.04890409218496562,0.11604
pixel_entropy,uniform,100,0.02,2,500,256,0.024,0.013781177149521824,0.04147745969189818,0.11756
pixel_entropy,uniform,100,0.05,5,500,256,0.05,0.03409350665098192,0.07276865002683111,0.12326
pixel_entropy,uniform,100,0.1,10,500,256,0.088,0.06620563711739778,0.11607704855206659,0.13492
pixel_entropy,uniform,100,0.2,20,500,256,0.328,0.2882954889726376,0.3703273798019932,0.17862
pixel_entropy,uniform,100,0.5,50,500,256,1.0,0.9923753814690964,0.9999999999999999,0.34329999999999994
pixel_entropy,uniform,100,1.0,100,500,256,1.0,0.9923753814690964,0.9999999999999999,0.6663399999999999
pixel_entropy,uniform,250,0.0,0,500,256,0.046,0.030844883399787512,0.06807827022627275,0.07570400000000001
pixel_entropy,uniform,250,0.005,1,500,256,0.044,0.029233737680341678,0.06571991441984218,0.07570400000000001
pixel_entropy,uniform,250,0.01,2,500,256,0.052,0.03573001990962654,0.07510163829406287,0.07640799999999999
pixel_entropy,uniform,250,0.02,5,500,256,0.042,0.027632099334746148,0.06335205123956134,0.07674400000000002
pixel_entropy,uniform,250,0.05,12,500,256,0.074,0.05416087387750307,0.10033530111082659,0.083472
pixel_entropy,uniform,250,0.1,25,500,256,0.178,0.14696436225520904,0.2139458920786927,0.09871200000000001
pixel_entropy,uniform,250,0.2,50,500,256,0.794,0.7563727994796797,0.8271439248241491,0.15104
pixel_entropy,uniform,250,0.5,125,500,256,1.0,0.9923753814690964,0.9999999999999999,0.335504
pixel_entropy,uniform,250,1.0,250,500,256,1.0,0.9923753814690964,0.9999999999999999,0.6594639999999999
pixel_entropy,uniform,500,0.0,0,500,256,0.036,0.022890872735181415,0.05618477326149691,0.05320400000000001
pixel_entropy,uniform,500,0.005,2,500,256,0.056,0.03902536261505807,0.07974529864038413,0.05411200000000001
pixel_entropy,uniform,500,0.01,5,500,256,0.062,0.04401893261361028,0.08666023321946106,0.054472
pixel_entropy,uniform,500,0.02,10,500,256,0.056,0.03902536261505807,0.07974529864038413,0.05534800000000001
pixel_entropy,uniform,500,0.05,25,500,256,0.158,0.1286522063728175,0.1925630327023204,0.064748
pixel_entropy,uniform,500,0.1,50,500,256,0.442,0.39907517838464235,0.4858092773649425,0.084692
pixel_entropy,uniform,500,0.2,100,500,256,0.996,0.9855339859585811,0.9989023924587627,0.14212799999999998
pixel_entropy,uniform,500,0.5,250,500,256,1.0,0.9923753814690964,0.9999999999999999,0.333092
pixel_entropy,uniform,500,1.0,500,500,256,1.0,0.9923753814690964,0.9999999999999999,0.659664
pixel_entropy,uniform,1000,0.0,0,500,256,0.046,0.030844883399787512,0.06807827022627275,0.038001999999999994
pixel_entropy,uniform,1000,0.005,5,500,256,0.048,0.03246497509125218,0.07042768006068446,0.03837
pixel_entropy,uniform,1000,0.01,10,500,256,0.062,0.04401893261361028,0.08666023321946106,0.038374000000000005
pixel_entropy,uniform,1000,0.02,20,500,256,0.07,0.05075944317125315,0.09579772876532376,0.040234
pixel_entropy,uniform,1000,0.05,50,500,256,0.236,0.20088068978132578,0.27514510880299115,0.051012
pixel_entropy,uniform,1000,0.1,100,500,256,0.816,0.7796701866722183,0.8475110544162506,0.075528
pixel_entropy,uniform,1000,0.2,200,500,256,1.0,0.9923753814690964,0.9999999999999999,0.13768
pixel_entropy,uniform,1000,0.5,500,500,256,1.0,0.9923753814690964,0.9999999999999999,0.330668
pixel_entropy,uniform,1000,1.0,1000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.657884
pixel_entropy,uniform,2000,0.0,0,500,256,0.044,0.029233737680341678,0.06571991441984218,0.027608000000000004
pixel_entropy,uniform,2000,0.005,10,500,256,0.052,0.03573001990962654,0.07510163829406287,0.026976
pixel_entropy,uniform,2000,0.01,20,500,256,0.06,0.042348086000950205,0.08436157830624476,0.027872000000000004
pixel_entropy,uniform,2000,0.02,40,500,256,0.114,0.08903649378821105,0.14484971171764635,0.030403
pixel_entropy,uniform,2000,0.05,100,500,256,0.452,0.4089065586120002,0.49582540476696657,0.04318
pixel_entropy,uniform,2000,0.1,200,500,256,0.998,0.9887590072528046,0.9996468726904154,0.07026099999999999
pixel_entropy,uniform,2000,0.2,400,500,256,1.0,0.9923753814690964,0.9999999999999999,0.13537000000000002
pixel_entropy,uniform,2000,0.5,1000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.330172
pixel_entropy,uniform,2000,1.0,2000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.656307
pixel_entropy,uniform,4000,0.0,0,500,256,0.036,0.022890872735181415,0.05618477326149691,0.018639000000000003
pixel_entropy,uniform,4000,0.005,20,500,256,0.048,0.03246497509125218,0.07042768006068446,0.018970999999999995
pixel_entropy,uniform,4000,0.01,40,500,256,0.044,0.029233737680341678,0.06571991441984218,0.0195155
pixel_entropy,uniform,4000,0.02,80,500,256,0.156,0.12683030337229503,0.19041543417696646,0.0231275
pixel_entropy,uniform,4000,0.05,200,500,256,0.83,0.7945876062593026,0.8603801455103012,0.038622500000000004
pixel_entropy,uniform,4000,0.1,400,500,256,1.0,0.9923753814690964,0.9999999999999999,0.06951449999999999
pixel_entropy,uniform,4000,0.2,800,500,256,1.0,0.9923753814690964,0.9999999999999999,0.13379700000000003
pixel_entropy,uniform,4000,0.5,2000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.3293445
pixel_entropy,uniform,4000,1.0,4000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.6558434999999999
pixel_entropy,dtd,100,0.0,0,500,256,0.048,0.03246497509125218,0.07042768006068446,0.11852000000000001
pixel_entropy,dtd,100,0.005,0,500,256,0.04,0.026040593951356387,0.06097405509707471,0.1169
pixel_entropy,dtd,100,0.01,1,500,256,0.046,0.030844883399787512,0.06807827022627275,0.11704
pixel_entropy,dtd,100,0.02,2,500,256,0.042,0.027632099334746148,0.06335205123956134,0.11670000000000001
pixel_entropy,dtd,100,0.05,5,500,256,0.024,0.013781177149521824,0.04147745969189818,0.11576000000000002
pixel_entropy,dtd,100,0.1,10,500,256,0.028,0.01675081930862122,0.04644682058455155,0.11814000000000001
pixel_entropy,dtd,100,0.2,20,500,256,0.044,0.029233737680341678,0.06571991441984218,0.1228
pixel_entropy,dtd,100,0.5,50,500,256,0.186,0.15433345489426237,0.22245480554314495,0.14872000000000002
pixel_entropy,dtd,100,1.0,100,500,256,0.566,0.522216352008653,0.6087771983452676,0.206
pixel_entropy,dtd,250,0.0,0,500,256,0.046,0.030844883399787512,0.06807827022627275,0.075936
pixel_entropy,dtd,250,0.005,1,500,256,0.032,0.01979134135128301,0.05134530159364255,0.07547200000000001
pixel_entropy,dtd,250,0.01,2,500,256,0.04,0.026040593951356387,0.06097405509707471,0.07627199999999999
pixel_entropy,dtd,250,0.02,5,500,256,0.04,0.026040593951356387,0.06097405509707471,0.075576
pixel_entropy,dtd,250,0.05,12,500,256,0.042,0.027632099334746148,0.06335205123956134,0.07610400000000002
pixel_entropy,dtd,250,0.1,25,500,256,0.06,0.042348086000950205,0.08436157830624476,0.077512
pixel_entropy,dtd,250,0.2,50,500,256,0.094,0.07142604659353205,0.12276514365356148,0.08213600000000001
pixel_entropy,dtd,250,0.5,125,500,256,0.408,0.3657816336552564,0.4516212961544298,0.116512
pixel_entropy,dtd,250,1.0,250,500,256,0.97,0.9510959078150344,0.9817369507659165,0.18789600000000004
pixel_entropy,dtd,500,0.0,0,500,256,0.044,0.029233737680341678,0.06571991441984218,0.053556000000000006
pixel_entropy,dtd,500,0.005,2,500,256,0.044,0.029233737680341678,0.06571991441984218,0.053384
pixel_entropy,dtd,500,0.01,5,500,256,0.046,0.030844883399787512,0.06807827022627275,0.05369200000000001
pixel_entropy,dtd,500,0.02,10,500,256,0.028,0.01675081930862122,0.04644682058455155,0.05240400000000001
pixel_entropy,dtd,500,0.05,25,500,256,0.05,0.03409350665098192,0.07276865002683111,0.054079999999999996
pixel_entropy,dtd,500,0.1,50,500,256,0.076,0.05586871073410857,0.10259696578009747,0.05674800000000001
pixel_entropy,dtd,500,0.2,100,500,256,0.11,0.08549101658817662,0.140456185865928,0.06160000000000001
pixel_entropy,dtd,500,0.5,250,500,256,0.738,0.6977463146741062,0.7746243669051839,0.10224400000000002
pixel_entropy,dtd,500,1.0,500,500,256,1.0,0.9923753814690964,0.9999999999999999,0.17506799999999997
pixel_entropy,dtd,1000,0.0,0,500,256,0.052,0.03573001990962654,0.07510163829406287,0.039102000000000005
pixel_entropy,dtd,1000,0.005,5,500,256,0.04,0.026040593951356387,0.06097405509707471,0.037668
pixel_entropy,dtd,1000,0.01,10,500,256,0.038,0.024459922123289107,0.0585852253992656,0.038160000000000006
pixel_entropy,dtd,1000,0.02,20,500,256,0.04,0.026040593951356387,0.06097405509707471,0.03708400000000001
pixel_entropy,dtd,1000,0.05,50,500,256,0.056,0.03902536261505807,0.07974529864038413,0.038984000000000005
pixel_entropy,dtd,1000,0.1,100,500,256,0.086,0.06447280005130328,0.11384038409228468,0.04066600000000001
pixel_entropy,dtd,1000,0.2,200,500,256,0.242,0.20651719550386513,0.28141710765808103,0.049805999999999996
pixel_entropy,dtd,1000,0.5,500,500,256,0.964,0.943815226738503,0.9771091272648186,0.09143599999999999
pixel_entropy,dtd,1000,1.0,1000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.16586599999999999
pixel_entropy,dtd,2000,0.0,0,500,256,0.042,0.027632099334746148,0.06335205123956134,0.026701000000000003
pixel_entropy,dtd,2000,0.005,10,500,256,0.034,0.02133433944461342,0.053771805026188516,0.026445999999999997
pixel_entropy,dtd,2000,0.01,20,500,256,0.034,0.02133433944461342,0.053771805026188516,0.026430000000000002
pixel_entropy,dtd,2000,0.02,40,500,256,0.028,0.01675081930862122,0.04644682058455155,0.02639
pixel_entropy,dtd,2000,0.05,100,500,256,0.046,0.030844883399787512,0.06807827022627275,0.027627
pixel_entropy,dtd,2000,0.1,200,500,256,0.134,0.1069145540979546,0.16666666666666669,0.03130600000000001
pixel_entropy,dtd,2000,0.2,400,500,256,0.458,0.41481382806562594,0.50182663989097,0.042139
pixel_entropy,dtd,2000,0.5,1000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.08498900000000001
pixel_entropy,dtd,2000,1.0,2000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.15975299999999998
pixel_entropy,dtd,4000,0.0,0,500,256,0.038,0.024459922123289107,0.0585852253992656,0.018278000000000003
pixel_entropy,dtd,4000,0.005,20,500,256,0.028,0.01675081930862122,0.04644682058455155,0.0180875
pixel_entropy,dtd,4000,0.01,40,500,256,0.028,0.01675081930862122,0.04644682058455155,0.018443
pixel_entropy,dtd,4000,0.02,80,500,256,0.032,0.01979134135128301,0.05134530159364255,0.0184345
pixel_entropy,dtd,4000,0.05,200,500,256,0.062,0.04401893261361028,0.08666023321946106,0.0202655
pixel_entropy,dtd,4000,0.1,400,500,256,0.23,0.19525432702175258,0.2688629669849352,0.0250355
pixel_entropy,dtd,4000,0.2,800,500,256,0.81,0.7732995724391238,0.8419731640717161,0.037774
pixel_entropy,dtd,4000,0.5,2000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.08155699999999999
pixel_entropy,dtd,4000,1.0,4000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.15580349999999998
pixel_entropy,imagenet64,100,0.0,0,500,256,0.026,0.0152562373229252,0.04397190104437119,0.11524000000000001
pixel_entropy,imagenet64,100,0.005,0,500,256,0.042,0.027632099334746148,0.06335205123956134,0.11842000000000001
pixel_entropy,imagenet64,100,0.01,1,500,256,0.042,0.027632099334746148,0.06335205123956134,0.12006
pixel_entropy,imagenet64,100,0.02,2,500,256,0.034,0.02133433944461342,0.053771805026188516,0.11914000000000001
pixel_entropy,imagenet64,100,0.05,5,500,256,0.032,0.01979134135128301,0.05134530159364255,0.1177
pixel_entropy,imagenet64,100,0.1,10,500,256,0.042,0.027632099334746148,0.06335205123956134,0.11748000000000001
pixel_entropy,imagenet64,100,0.2,20,500,256,0.03,0.018263049234083534,0.04890409218496562,0.1174
pixel_entropy,imagenet64,100,0.5,50,500,256,0.054,0.03737409848513375,0.07742706124443205,0.12084000000000002
pixel_entropy,imagenet64,100,1.0,100,500,256,0.112,0.0872623972834597,0.14265430669652132,0.13313999999999998
